job_id,parent_id,url,sub_job_id,routing_key,recorded_throughput
29794b4c-5d60-46aa-a491-2edfb1c23ead,29794b4c-5d60-46aa-a491-2edfb1c23ead,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,160543cb-51ef-4ac9-b61a-754451a72ad7,hong_kong,103.88561410347278
c204528f-31a3-4f5c-a142-30632e18affc,c204528f-31a3-4f5c-a142-30632e18affc,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,34820c9a-83fe-41b1-9498-00c0e5958382,singapore,103.34627361833077
4e39288f-028a-4649-8ddc-2846acceb89e,4e39288f-028a-4649-8ddc-2846acceb89e,http://162.219.87.217:34985/piece/baga6ea4seaqmwioqo3ggow2yh3dk26gnduv6lkpsmekhiquxwbthdrzx6rbiwii,83fad3b0-81b4-4548-80f1-cde88ce8c944,us_east,101.13780121736971
37333d94-3012-4bcc-9bfd-4d15873af31b,37333d94-3012-4bcc-9bfd-4d15873af31b,http://103.1.65.126:18924/piece/baga6ea4seaqes7feukheece5e55rwtmz7uahlde4xo6zy3okth53jt4vkj2f6fa,d835600e-9215-4641-9ed0-50a9b11c926a,us_east,99.304866885476
8a4238ad-6b9e-4959-8105-784c0659f6fe,8a4238ad-6b9e-4959-8105-784c0659f6fe,http://162.219.87.220:18692/piece/baga6ea4seaqdpk3mxpadp6tk45bmvpwpsef6lrco3knhuoefnigvcv3bct4jmdi,5d48b120-8b3e-484c-bee0-c80a8f58e5b0,us_east,97.6800986116477
f84dd79d-0bfb-4c3b-9d43-a8a7dce26fa7,f84dd79d-0bfb-4c3b-9d43-a8a7dce26fa7,http://120.236.8.226:6940/piece/baga6ea4seaqczxubtrvdzqk2llihfl2i4wrda7qo5r65i7zco67xhgbp2trpily,7bfa9347-e2a1-4a75-b067-6399346ffd21,us_east,97.66437185336213
d0b3872b-b68c-417f-ac20-a9ec83b07a35,d0b3872b-b68c-417f-ac20-a9ec83b07a35,http://yablufc.ddns.net:7878/piece/baga6ea4seaqb4lqf6fzjomlnhn3jahwxg52ewgcbjelzyflqjjuc7by224hbwla,5cd6f07f-4f8f-4000-95e1-d118a119392b,all,96.51165520650068
d0b3872b-b68c-417f-ac20-a9ec83b07a35,d0b3872b-b68c-417f-ac20-a9ec83b07a35,http://yablufc.ddns.net:7878/piece/baga6ea4seaqb4lqf6fzjomlnhn3jahwxg52ewgcbjelzyflqjjuc7by224hbwla,d72f2eac-0e00-4459-b0f1-dc3df3a3137e,all,95.67087211327163
e6d3cdac-31bf-4908-a83d-9419882d3f98,e6d3cdac-31bf-4908-a83d-9419882d3f98,http://103.1.65.125:42398/piece/baga6ea4seaqf3cjrphoo4sftfutoqlzms6xwym7vj6xvqqqvcpt5v6tit2si6la,ae373666-6f39-46fb-b038-932a3f72e3d0,us_east,93.87467820105545
e1032366-5276-4375-9262-a854b777054e,e1032366-5276-4375-9262-a854b777054e,http://120.236.8.226:6940/piece/baga6ea4seaqczxubtrvdzqk2llihfl2i4wrda7qo5r65i7zco67xhgbp2trpily,09f62e91-9705-464e-820b-827ac9983032,asia,93.58360345662919
6fdc8043-0101-450a-9733-5a5c54de69e0,6fdc8043-0101-450a-9733-5a5c54de69e0,http://120.236.8.226:6940/piece/baga6ea4seaqczxubtrvdzqk2llihfl2i4wrda7qo5r65i7zco67xhgbp2trpily,3f294494-3fe7-47fd-8f2a-f15a536fc8da,us_east,93.43983200789603
7c626bba-3cbc-4664-a2e6-bfb7834978b5,7c626bba-3cbc-4664-a2e6-bfb7834978b5,http://yablufc.ddns.net:7878/piece/baga6ea4seaqb4lqf6fzjomlnhn3jahwxg52ewgcbjelzyflqjjuc7by224hbwla,02844f7a-7290-49ee-9809-c0b6af6c8ae5,us_east,93.18294313194183
